club,clubLabel,country,countryLabel
http://www.wikidata.org/entity/Q130284628,FC Vallobín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2307886,FC Vilafranca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3090884,FE Figueres,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q60785294,FE Grama,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130611718,Fenix FC (Catalonia),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5474983,Formac Villarrubia CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q113671026,Fundació Acadèmia Futbol L'Hospitalet,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9027178,Fundición Carbonell,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20106615,Futbol Club Internacional,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20104581,Futbol Club Lleida,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q127393723,Fútbol Playa Badajoz CD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q10287818,Gaaal VII C.D.,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5519517,Galáctico Pegaso,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q572393,Getafe Deportivo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q85870247,Gijón Sport Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q125264756,Gimnàstic de Manresa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q55639798,Gimnástica Arandina,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2918836,Gimnástica Medinense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q598899,Gimnástico FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20978009,Girona FC B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q65083591,Girona FC Femení B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20542858,Gondomar CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2344843,Gran Peña FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5594090,Granada Atlético CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5887022,Guadix CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q16957785,Gurutzeta KFT,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3127566,Haro Deportivo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2635901,Hispania Athletic Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9211966,Huércal-Overa CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9006245,Hércules CF B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5907828,Iberia Football Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1095594,Iberia SC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2585755,Ibèria,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q111945863,Iliturgi CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3551898,Imad El Ouaaziki,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133861782,Imperator OAR,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5623381,Imperio de Mérida CP,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134548978,Independiente de Ceutí FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110534518,Inter Ibiza CD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q48781395,Internacional Foot-ball Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q95226302,Irún Sporting Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q105397409,Isla Cristina Football Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5623365,Jerez CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q847030,Jerez Industrial CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5956303,Jumilla Club Deportivo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q51881495,Juventud Cambados,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q113514940,Juventud Palmones CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134429277,Juventud Unión Montañesa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q24185083,Juventud de Torremolinos CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6458461,Kelme CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6455677,L'Entregu CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6462757,La Gineta CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q109423188,La Palma CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130101541,La Unión CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3391718,Laracha CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q582370,Las Rozas CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q753394,Levante FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108906294,Levante UD B (Women),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q28872508,Linares Deportivo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110895967,Llíria CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1039641,Logroñés CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q754372,Lorca CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9210540,Lorca Deportiva CF B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q30116018,Lorca FC B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q56063996,Los Molinos CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1993640,Luarca CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q126960008,Manises CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6753426,Manzanares CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q12392915,Marcón Atlético,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5998371,Marino Fútbol Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q16844691,Martos CD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q131169328,Maside Fútbol Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q133105100,Mataró FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2350736,Mazarrón CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9030860,Mazarrón FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9030996,Mecánico Football Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110489962,Mediterráneo FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6810282,Meiras CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q104878310,Melilla CD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6009582,Melilla Indoor Soccer,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9205517,Mengíbar CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q123921276,Mequinenza Club Deportivo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2967577,Mesón do Bento CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q107395149,Miengo FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6875820,Mislata CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6020245,Moderno Football Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6021626,Moncloa Football Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6898597,Mondariz FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q12254089,Mondragón CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6022790,Montilla CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6908895,Mora CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q11914255,Mora de Ebro Olympic Sports Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5623355,Moralo CP,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2884509,Moratalla CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3050286,Motril CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6933939,Muleño CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6937529,Murchante FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6937570,Murcia Deportivo CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3814949,Muro CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9047398,Mutriku Futbol Taldea,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q24185282,Mármol Macael CD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2265172,México FC   S.A.D.,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q105081834,Móstoles CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5010095,Nacional de Yvahai,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2072381,Narón BP,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2622372,Navia CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130576897,Navia CF (Vigo),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6041475,New Foot-Ball Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q4890638,Náxara CD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q11939118,OAR Vic,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q97276222,Olivenza FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q137926033,Olímpico de Rutis,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q97199141,Ontinyent 1931 CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q127393770,Ontiñena CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2802531,Ordizia KE,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q650797,Orihuela Deportiva CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130635615,Orzán SD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q115813843,Outdoor Games Society,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2155702,PD Santa Eulalia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110612870,PE Sant Jordi,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108909039,PM Friol,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130519807,Pabellón Ourense Club de Fútbol,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1228331,Palencia CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110646353,Palencia CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q21039359,Pasaia KE,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q21039269,Paterna CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q25477252,Pauldarrak FKT,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q4894068,Pego CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110844499,Penouqueira Sociedade Recreativa Deportiva,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q100307227,Penya Barcelonista Barcilona,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q100350679,Penya Femenina Barcelonista,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q114129304,Peña Balsamaiso CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7179697,Peñarroya-Porronuevo Club de Fútbol,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7194849,Pinatar CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3321015,Pobla de Mafumet CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7209716,Polideportivo Ejido B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q12397895,Pontevedra Athletic,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2050822,Pontevedra CF B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q10351714,Porriño Industrial Football Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2031317,Portonovo SD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7258590,Puerto Real CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q136499425,Puerto de Vega CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5195050,Pumarín CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108865196,RC Celta de Vigo Cantera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3327052,RC Villalbés,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q260925,RCD Carabanchel,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1244017,RCD Córdoba,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q28450940,RCD Espanyol Youth,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q55641529,RD Oriamendi,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q113614701,RSC Internacional FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q48834431,RSD Alcalá B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7277712,RSD Santa Isabel,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6754417,Racing Cartagena Mar Menor FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3098282,Racing Club Portuense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q125101918,Racing Club San Lorenzo CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7279686,Racing Lermeño,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q97169822,Racing Murcia FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q105044206,Racing Rioja CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q131912573,Rayo 21 CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130359496,Rayo Sadense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134937441,Rayo Vallecano Reserves and Academy,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q134716908,Real Artesano FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q16848533,Real Avilés B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q28451187,Real Betis C,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q30115785,Real Betis cantera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6101777,Real Club Deportivo Oviedo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6101820,Real Club Victoria,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3325962,Real Fortuna Foot-ball Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q110098519,Real Juvencia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q107613011,Real Madrid Femenino B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6101985,Real Madrid Juvenil,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q108909116,Real Racing de Santander (Women),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6120750,Real Santander Foot-ball Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q28404801,Real Sociedad Cantera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6102152,Real Sporting San José,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6102154,Real Stadium Club Ovetense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3391651,Real Tapia CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q213364,Real Titánico,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9067115,Real Unión B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6102168,Real Unión de Tenerife,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2428837,Real Vigo Sporting,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7301187,Real Ávila CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7303096,Recreativo de Huelva B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q116225350,Reus FC Reddis,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q12399009,Ribadeo FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q604462,Ribadesella CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q18544877,Ribadumia CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3821296,Ribarroja CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q105398303,Riotinto Balompie,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q10366228,Rápido Bahía Club de Fútbol,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2793615,Rápido de Bouzas,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q135652178,Rōnin FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q19973754,SC Requena,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q21986021,SCD Independiente (Camp Redó),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q105067244,SCD Independiente (women),http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q129437123,SCDR Galicia de Caranza,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q130635754,SCRD Esteirana,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389500,SD Almazán,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2746796,SD Atlético Albericia,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6130804,SD Atlético Camocha,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3963253,SD Balmaseda FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2659364,SD Barreda Balompié,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q913083,SD Beasain,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389501,SD Becerreá,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9078462,SD Begoña,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q13050205,SD Borja,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389503,SD Buelna,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6130808,SD Ceuta,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3392383,SD Chantada,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2683624,SD Ciudad de Santiago,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3326358,SD Colloto,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q111952802,SD Compostela B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5857189,SD Deusto,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q668243,SD Eibar B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q61365664,SD Eibar Urko,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3571464,SD Ejea,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q910711,SD Erandio Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q131921025,SD Eumesa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20949371,SD Formentera,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6130812,SD Gama,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q96481382,SD Huesca B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q9190445,SD Hullera Vasco-Leonesa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389515,SD Ibiza,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389517,SD Juvenil,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389520,SD Lagunak,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2611377,SD Laredo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q754699,SD Leioa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6130814,SD Lenense,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q109748907,SD Melilla,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2609909,SD Navarro CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389521,SD O Val,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2835621,SD Oyonesa,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389522,SD Ponferradina B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q111953779,SD Portmany,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q4679645,SD Reocín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3933827,SD Retuerto Sport,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1648934,SD Salvatierra,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3323820,SD San Pedro,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20550000,SD Sarriana,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20550008,SD Sofán,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389525,SD Sporting Sada,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389527,SD Tarazona,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q657160,SD Tenisca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q964211,SD Textil Escudo,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q98934443,SD Torina,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6130825,SD Unión Club,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q77208486,SD Vilasantar,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q521580,SD Órdenes,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389419,SDC Galicia Mugardos,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q25509014,SDC Polvorín,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q77211878,SDC Teixeiro,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q137926026,SE Abellá SDC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7389914,SE Eivissa-Ibiza B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q114415085,SE Penya Independent,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q55632205,SFC Minerva,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q136719960,SG Comercial,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7392702,SP Castilblanco,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q111952790,SP Villafranca,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7392911,SR Villaverde Boetticher CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q14564453,Salamanca AC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q2917880,Salamanca CF UDS,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q104863350,Salamanca CF UDS B,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6118455,San Bartolomé CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q20547684,San Tirso SD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q1650411,Sangonera Atlético CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q3325321,Santa Comba CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q5623388,Santa Teresa CD,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q11947663,Santfeliuenc FC,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q6121211,Santiago de Aller CF,http://www.wikidata.org/entity/Q29,Испания
http://www.wikidata.org/entity/Q7420583,Santomera CF,http://www.wikidata.org/entity/Q29,Испания
